Id,Fecha,Edad,Rol,Zona,Tipo_de_resultado,Tipo_de_siniestro,Dia_de_la_semana,Sexo,Hora,Departamento,Localidad,Novedad,Tipo_de_Vehiculo,X,Y,Fecha_Hora,Momento_dia,Hora_pico,Coordenadas,Edad_estan,Rol_CONDUCTOR,Rol_PASAJERO,Rol_PEATON,Zona_RURAL,Zona_SUBURBANA,Zona_URBANA,Tipo_resultado_FCA,Tipo_resultado_FL,Tipo_resultado_HG,Tipo_resultado_HL,Dia_semana_DOMINGO,Dia_semana_JUEVES,Dia_semana_LUNES,Dia_semana_MARTES,Dia_semana_MIERCOLES,Dia_semana_SABADO,Dia_semana_VIERNES,Sexo_bin
7053,2022-11-29,18.0,CONDUCTOR,RURAL,HERIDO LEVE,DESPISTE,DOMINGO,MASCULINO,3,MONTEVIDEO,MONTEVIDEO,16046314,CAMION,563050,6149190,2022-11-29 03:00:00,Madrugada,0,"(6149190, 563050)",-1.044164559772871,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,1
7054,2022-11-29,25.0,PASAJERO,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,DOMINGO,FEMENINO,10,MONTEVIDEO,MONTEVIDEO,16047239,AUTO,575855,6138090,2022-11-29 10:00:00,Mañana,0,"(6138090, 575855)",-0.6233936469464391,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,0
7055,2022-11-29,58.0,CONDUCTOR,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,DOMINGO,MASCULINO,10,MONTEVIDEO,MONTEVIDEO,16047239,AUTO,575855,6138090,2022-11-29 10:00:00,Mañana,0,"(6138090, 575855)",1.3602406563781695,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,1
7056,2022-11-29,61.0,CONDUCTOR,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,DOMINGO,MASCULINO,9,MONTEVIDEO,MONTEVIDEO,16047311,BIRRODADO,577465,6140610,2022-11-29 09:00:00,Mañana,0,"(6140610, 577465)",1.5405710475894976,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,1
7057,2022-11-29,66.0,CONDUCTOR,URBANA,HERIDO LEVE,COLISION CON OBSTACULO EN CALZADA,DOMINGO,MASCULINO,10,MONTEVIDEO,MONTEVIDEO,16047431,AUTO,578370,6142175,2022-11-29 10:00:00,Mañana,0,"(6142175, 578370)",1.8411216996083777,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,1
7058,2022-11-29,41.0,CONDUCTOR,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,DOMINGO,MASCULINO,11,MONTEVIDEO,MONTEVIDEO,16048646,BIRRODADO,575585,6137665,2022-11-29 11:00:00,Mañana,0,"(6137665, 575585)",0.33836843951397727,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,1
7059,2022-11-29,21.0,CONDUCTOR,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,DOMINGO,MASCULINO,13,MONTEVIDEO,MONTEVIDEO,16048815,BIRRODADO,575920,6137385,2022-11-29 13:00:00,Tarde,0,"(6137385, 575920)",-0.863834168561543,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,1
7060,2022-11-29,17.0,CONDUCTOR,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,DOMINGO,MASCULINO,14,MONTEVIDEO,MONTEVIDEO,16049273,BIRRODADO,576010,6140145,2022-11-29 14:00:00,Tarde,0,"(6140145, 576010)",-1.1042746901766471,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,1
7061,2022-11-29,35.0,CONDUCTOR,SUBURBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,DOMINGO,MASCULINO,16,MONTEVIDEO,MONTEVIDEO,16049632,BIRRODADO,571670,6141600,2022-11-29 16:00:00,Tarde,0,"(6141600, 571670)",-0.022292342908678826,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,1
7062,2022-11-29,40.0,CONDUCTOR,URBANA,FALLECIDO EN CENTRO DE ASISTENCIA,COLISION ENTRE VEHICULOS,DOMINGO,MASCULINO,14,MONTEVIDEO,MONTEVIDEO,16049645,BIRRODADO,580210,6140510,2022-11-29 14:00:00,Tarde,0,"(6140510, 580210)",0.2782583091102013,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,1
7063,2022-11-29,38.0,PASAJERO,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,DOMINGO,FEMENINO,16,MONTEVIDEO,MONTEVIDEO,16049745,AUTO,572690,6142450,2022-11-29 16:00:00,Tarde,0,"(6142450, 572690)",0.15803804830264923,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,0
7064,2022-11-29,42.0,CONDUCTOR,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,DOMINGO,MASCULINO,16,MONTEVIDEO,MONTEVIDEO,16049745,AUTO,572690,6142450,2022-11-29 16:00:00,Tarde,0,"(6142450, 572690)",0.3984785699177533,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,1
7065,2022-11-29,59.0,PASAJERO,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,DOMINGO,FEMENINO,16,MONTEVIDEO,MONTEVIDEO,16050518,OMNIBUS,577630,6139405,2022-11-29 16:00:00,Tarde,0,"(6139405, 577630)",1.4203507867819456,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,0
7066,2022-11-29,24.0,PASAJERO,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,DOMINGO,FEMENINO,18,MONTEVIDEO,MONTEVIDEO,16050639,BIRRODADO,573465,6145735,2022-11-29 18:00:00,Noche,1,"(6145735, 573465)",-0.6835037773502151,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,0
7067,2022-11-29,28.0,CONDUCTOR,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,DOMINGO,MASCULINO,18,MONTEVIDEO,MONTEVIDEO,16050639,BIRRODADO,573465,6145735,2022-11-29 18:00:00,Noche,1,"(6145735, 573465)",-0.44306325573511096,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,1
7068,2022-11-29,31.0,CONDUCTOR,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,DOMINGO,MASCULINO,18,MONTEVIDEO,MONTEVIDEO,16050641,BIRRODADO,579060,6139175,2022-11-29 18:00:00,Noche,1,"(6139175, 579060)",-0.2627328645237829,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,1
7069,2022-11-29,20.0,CONDUCTOR,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,DOMINGO,MASCULINO,16,MONTEVIDEO,MONTEVIDEO,16050854,BIRRODADO,575295,6140225,2022-11-29 16:00:00,Tarde,0,"(6140225, 575295)",-0.9239442989653192,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,1
7070,2022-11-29,28.0,CONDUCTOR,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,DOMINGO,FEMENINO,18,MONTEVIDEO,MONTEVIDEO,16051004,BIRRODADO,577725,6142690,2022-11-29 18:00:00,Noche,1,"(6142690, 577725)",-0.44306325573511096,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,0
7071,2022-11-29,31.0,CONDUCTOR,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,DOMINGO,MASCULINO,19,MONTEVIDEO,MONTEVIDEO,16051174,BIRRODADO,573635,6144995,2022-11-29 19:00:00,Noche,0,"(6144995, 573635)",-0.2627328645237829,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,1
7072,2022-11-29,20.0,PASAJERO,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,DOMINGO,MASCULINO,21,MONTEVIDEO,MONTEVIDEO,16051852,BIRRODADO,576240,6143280,2022-11-29 21:00:00,Noche,0,"(6143280, 576240)",-0.9239442989653192,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,1
7073,2022-11-29,21.0,PASAJERO,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,DOMINGO,MASCULINO,21,MONTEVIDEO,MONTEVIDEO,16051852,BIRRODADO,576240,6143280,2022-11-29 21:00:00,Noche,0,"(6143280, 576240)",-0.863834168561543,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,1
7074,2022-11-29,22.0,CONDUCTOR,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,DOMINGO,MASCULINO,22,MONTEVIDEO,MONTEVIDEO,16051921,BIRRODADO,576780,6137680,2022-11-29 22:00:00,Noche,0,"(6137680, 576780)",-0.803724038157767,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,1
7075,2022-11-29,17.0,CONDUCTOR,SUBURBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,DOMINGO,MASCULINO,23,MONTEVIDEO,MONTEVIDEO,16052023,BIRRODADO,570030,6142465,2022-11-29 23:00:00,Noche,0,"(6142465, 570030)",-1.1042746901766471,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,1
7076,2022-11-30,44.0,CONDUCTOR,URBANA,HERIDO LEVE,CAIDA,LUNES,MASCULINO,0,MONTEVIDEO,MONTEVIDEO,16052334,BIRRODADO,578225,6140745,2022-11-30 00:00:00,Madrugada,0,"(6140745, 578225)",0.5186988307253053,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,1
7077,2022-11-30,45.0,PEATON,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,LUNES,FEMENINO,6,MONTEVIDEO,MONTEVIDEO,16053185,BIRRODADO,577890,6143345,2022-11-30 06:00:00,Mañana,1,"(6143345, 577890)",0.5788089611290813,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,0
7078,2022-11-30,37.0,CONDUCTOR,URBANA,HERIDO LEVE,CAIDA,LUNES,MASCULINO,7,MONTEVIDEO,MONTEVIDEO,16053288,BIRRODADO,575315,6137670,2022-11-30 07:00:00,Mañana,1,"(6137670, 575315)",0.09792791789887322,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,1
7079,2022-11-30,30.0,CONDUCTOR,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,LUNES,MASCULINO,7,MONTEVIDEO,MONTEVIDEO,16053408,BIRRODADO,568205,6144020,2022-11-30 07:00:00,Mañana,1,"(6144020, 568205)",-0.3228429949275589,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,1
7080,2022-11-30,20.0,PASAJERO,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,LUNES,FEMENINO,7,MONTEVIDEO,MONTEVIDEO,16053676,BIRRODADO,578965,6148220,2022-11-30 07:00:00,Mañana,1,"(6148220, 578965)",-0.9239442989653192,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,0
7081,2022-11-30,23.0,CONDUCTOR,URBANA,HERIDO GRAVE,COLISION ENTRE VEHICULOS,LUNES,MASCULINO,7,MONTEVIDEO,MONTEVIDEO,16053676,BIRRODADO,578965,6148220,2022-11-30 07:00:00,Mañana,1,"(6148220, 578965)",-0.743613907753991,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,1
7082,2022-11-30,27.0,CONDUCTOR,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,LUNES,MASCULINO,8,MONTEVIDEO,MONTEVIDEO,16053737,BIRRODADO,571145,6148225,2022-11-30 08:00:00,Mañana,1,"(6148225, 571145)",-0.503173386138887,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,1
7083,2022-11-30,66.0,PEATON,URBANA,HERIDO GRAVE,ATROPELLO DE PEATON,LUNES,FEMENINO,10,MONTEVIDEO,MONTEVIDEO,16054188,BIRRODADO,572205,6141715,2022-11-30 10:00:00,Mañana,0,"(6141715, 572205)",1.8411216996083777,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,0
7084,2022-11-30,75.0,PEATON,URBANA,HERIDO GRAVE,ATROPELLO DE PEATON,LUNES,FEMENINO,12,MONTEVIDEO,MONTEVIDEO,16055157,BIRRODADO,575030,6137745,2022-11-30 12:00:00,Tarde,0,"(6137745, 575030)",2.3821128732423618,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,0
7085,2022-11-30,22.0,CONDUCTOR,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,LUNES,MASCULINO,12,MONTEVIDEO,MONTEVIDEO,16055198,BIRRODADO,578100,6138555,2022-11-30 12:00:00,Tarde,0,"(6138555, 578100)",-0.803724038157767,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,1
7086,2022-11-30,39.0,CONDUCTOR,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,LUNES,MASCULINO,12,MONTEVIDEO,MONTEVIDEO,16055198,BIRRODADO,578100,6138555,2022-11-30 12:00:00,Tarde,0,"(6138555, 578100)",0.21814817870642525,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,1
7087,2022-11-30,41.0,PEATON,URBANA,HERIDO LEVE,ATROPELLO DE PEATON,LUNES,FEMENINO,14,MONTEVIDEO,MONTEVIDEO,16055876,BIRRODADO,575535,6137780,2022-11-30 14:00:00,Tarde,0,"(6137780, 575535)",0.33836843951397727,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,0
7088,2022-11-30,21.0,PASAJERO,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,LUNES,FEMENINO,14,MONTEVIDEO,MONTEVIDEO,16055968,BIRRODADO,576315,6138010,2022-11-30 14:00:00,Tarde,0,"(6138010, 576315)",-0.863834168561543,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,0
7089,2022-11-30,22.0,CONDUCTOR,URBANA,HERIDO GRAVE,COLISION ENTRE VEHICULOS,LUNES,MASCULINO,14,MONTEVIDEO,MONTEVIDEO,16055968,BIRRODADO,576315,6138010,2022-11-30 14:00:00,Tarde,0,"(6138010, 576315)",-0.803724038157767,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,1
7090,2022-11-30,21.0,CONDUCTOR,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,LUNES,MASCULINO,14,MONTEVIDEO,MONTEVIDEO,16056259,BIRRODADO,576410,6141380,2022-11-30 14:00:00,Tarde,0,"(6141380, 576410)",-0.863834168561543,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,1
7091,2022-11-30,32.0,PEATON,URBANA,HERIDO LEVE,ATROPELLO DE PEATON,LUNES,MASCULINO,15,MONTEVIDEO,MONTEVIDEO,16056565,BIRRODADO,577470,6136000,2022-11-30 15:00:00,Tarde,0,"(6136000, 577470)",-0.2026227341200069,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,1
7092,2022-11-30,47.0,CONDUCTOR,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,LUNES,MASCULINO,15,MONTEVIDEO,MONTEVIDEO,16056665,BIRRODADO,570025,6141735,2022-11-30 15:00:00,Tarde,0,"(6141735, 570025)",0.6990292219366334,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,1
7093,2022-11-30,80.0,CONDUCTOR,URBANA,HERIDO LEVE,DESPISTE,LUNES,FEMENINO,17,MONTEVIDEO,MONTEVIDEO,16056687,AUTO,575580,6136425,2022-11-30 17:00:00,Tarde,1,"(6136425, 575580)",2.682663525261242,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,0
7094,2022-11-30,26.0,CONDUCTOR,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,LUNES,MASCULINO,20,MONTEVIDEO,MONTEVIDEO,16057787,BIRRODADO,572350,6141510,2022-11-30 20:00:00,Noche,0,"(6141510, 572350)",-0.563283516542663,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,1
7095,2022-11-30,30.0,PEATON,URBANA,HERIDO LEVE,ATROPELLO DE PEATON,LUNES,FEMENINO,20,MONTEVIDEO,MONTEVIDEO,16058145,BIRRODADO,566575,6143085,2022-11-30 20:00:00,Noche,0,"(6143085, 566575)",-0.3228429949275589,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,0
7096,2022-11-30,21.0,CONDUCTOR,SUBURBANA,HERIDO LEVE,CAIDA,LUNES,MASCULINO,20,MONTEVIDEO,MONTEVIDEO,16058457,BIRRODADO,576730,6145935,2022-11-30 20:00:00,Noche,0,"(6145935, 576730)",-0.863834168561543,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,1
7097,2022-11-30,44.0,PASAJERO,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,LUNES,FEMENINO,21,MONTEVIDEO,MONTEVIDEO,16058856,BIRRODADO,576910,6139150,2022-11-30 21:00:00,Noche,0,"(6139150, 576910)",0.5186988307253053,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,0
7098,2022-01-12,20.0,PEATON,URBANA,HERIDO GRAVE,ATROPELLO DE PEATON,MARTES,FEMENINO,3,MONTEVIDEO,MONTEVIDEO,16059444,BIRRODADO,574500,6144870,2022-01-12 03:00:00,Madrugada,0,"(6144870, 574500)",-0.9239442989653192,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,0
7099,2022-01-12,30.0,CONDUCTOR,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,MARTES,MASCULINO,6,MONTEVIDEO,MONTEVIDEO,16059976,AUTO,577945,6142060,2022-01-12 06:00:00,Mañana,1,"(6142060, 577945)",-0.3228429949275589,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,1
7100,2022-01-12,36.0,CONDUCTOR,URBANA,HERIDO LEVE,CAIDA,MARTES,MASCULINO,7,MONTEVIDEO,MONTEVIDEO,16059987,BIRRODADO,575625,6137155,2022-01-12 07:00:00,Mañana,1,"(6137155, 575625)",0.03781778749509719,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,1
7101,2022-01-12,19.0,CONDUCTOR,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,MARTES,MASCULINO,6,MONTEVIDEO,MONTEVIDEO,16060048,BIRRODADO,580170,6141810,2022-01-12 06:00:00,Mañana,1,"(6141810, 580170)",-0.9840544293690952,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,1
7102,2022-01-12,19.0,CONDUCTOR,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,MARTES,MASCULINO,6,MONTEVIDEO,MONTEVIDEO,16060089,BIRRODADO,580170,6141810,2022-01-12 06:00:00,Mañana,1,"(6141810, 580170)",-0.9840544293690952,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,1
7103,2022-01-12,60.0,CONDUCTOR,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,MARTES,MASCULINO,8,MONTEVIDEO,MONTEVIDEO,16060504,BIRRODADO,572725,6146110,2022-01-12 08:00:00,Mañana,1,"(6146110, 572725)",1.4804609171857217,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,1
7104,2022-01-12,55.0,PASAJERO,URBANA,HERIDO LEVE,CAIDA,MARTES,FEMENINO,8,MONTEVIDEO,MONTEVIDEO,16060594,OMNIBUS,579175,6141945,2022-01-12 08:00:00,Mañana,1,"(6141945, 579175)",1.1799102651668416,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,0
7105,2022-01-12,27.0,CONDUCTOR,URBANA,HERIDO LEVE,CAIDA,MARTES,FEMENINO,10,MONTEVIDEO,MONTEVIDEO,16061044,BIRRODADO,575055,6137420,2022-01-12 10:00:00,Mañana,0,"(6137420, 575055)",-0.503173386138887,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,0
7106,2022-01-12,28.0,CONDUCTOR,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,MARTES,FEMENINO,10,MONTEVIDEO,MONTEVIDEO,16061282,BIRRODADO,568170,6140315,2022-01-12 10:00:00,Mañana,0,"(6140315, 568170)",-0.44306325573511096,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,0
7107,2022-01-12,9.0,PASAJERO,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,MARTES,MASCULINO,10,MONTEVIDEO,MONTEVIDEO,16061282,BIRRODADO,568170,6140315,2022-01-12 10:00:00,Mañana,0,"(6140315, 568170)",-1.5851557334068553,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,1
7108,2022-01-12,32.0,CONDUCTOR,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,MARTES,MASCULINO,13,MONTEVIDEO,MONTEVIDEO,16062128,CAMIONETA,574960,6143145,2022-01-12 13:00:00,Tarde,0,"(6143145, 574960)",-0.2026227341200069,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,1
7109,2022-01-12,31.0,CONDUCTOR,URBANA,HERIDO LEVE,ATROPELLO DE ANIMALES,MARTES,FEMENINO,12,MONTEVIDEO,MONTEVIDEO,16062166,AUTO,581635,6145720,2022-01-12 12:00:00,Tarde,0,"(6145720, 581635)",-0.2627328645237829,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,0
7110,2022-01-12,19.0,CONDUCTOR,SUBURBANA,HERIDO LEVE,COLISION CON OBSTACULO EN CALZADA,MARTES,MASCULINO,13,MONTEVIDEO,MONTEVIDEO,16062568,BIRRODADO,579055,6150155,2022-01-12 13:00:00,Tarde,0,"(6150155, 579055)",-0.9840544293690952,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1
7111,2022-01-12,23.0,PASAJERO,SUBURBANA,HERIDO GRAVE,COLISION ENTRE VEHICULOS,MARTES,FEMENINO,15,MONTEVIDEO,MONTEVIDEO,16063054,BIRRODADO,587390,6151350,2022-01-12 15:00:00,Tarde,0,"(6151350, 587390)",-0.743613907753991,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,0
7112,2022-01-12,23.0,CONDUCTOR,SUBURBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,MARTES,FEMENINO,15,MONTEVIDEO,MONTEVIDEO,16063054,BIRRODADO,587390,6151350,2022-01-12 15:00:00,Tarde,0,"(6151350, 587390)",-0.743613907753991,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,0
7113,2022-01-12,23.0,CONDUCTOR,RURAL,HERIDO LEVE,ATROPELLO DE ANIMALES,MARTES,FEMENINO,17,MONTEVIDEO,MONTEVIDEO,16063472,BIRRODADO,570940,6152500,2022-01-12 17:00:00,Tarde,1,"(6152500, 570940)",-0.743613907753991,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,0
7114,2022-01-12,38.0,CONDUCTOR,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,MARTES,FEMENINO,16,MONTEVIDEO,MONTEVIDEO,16063757,AUTO,576790,6142370,2022-01-12 16:00:00,Tarde,0,"(6142370, 576790)",0.15803804830264923,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,0
7115,2022-01-12,53.0,CONDUCTOR,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,MARTES,MASCULINO,17,MONTEVIDEO,MONTEVIDEO,16064009,CAMIONETA,579385,6142665,2022-01-12 17:00:00,Tarde,1,"(6142665, 579385)",1.0596900043592894,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,1
7116,2022-01-12,27.0,CONDUCTOR,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,MARTES,MASCULINO,18,MONTEVIDEO,MONTEVIDEO,16064115,BIRRODADO,583325,6139510,2022-01-12 18:00:00,Noche,1,"(6139510, 583325)",-0.503173386138887,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,1
7117,2022-01-12,34.0,CONDUCTOR,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,MARTES,MASCULINO,19,MONTEVIDEO,MONTEVIDEO,16064430,BIRRODADO,577770,6138085,2022-01-12 19:00:00,Noche,0,"(6138085, 577770)",-0.08240247331245484,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,1
7118,2022-01-12,5.0,PEATON,URBANA,HERIDO LEVE,ATROPELLO DE PEATON,MARTES,MASCULINO,19,MONTEVIDEO,MONTEVIDEO,16064451,BIRRODADO,576640,6145250,2022-01-12 19:00:00,Noche,0,"(6145250, 576640)",-1.8255962550219593,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,1
7119,2022-01-12,36.0,CONDUCTOR,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,MARTES,MASCULINO,19,MONTEVIDEO,MONTEVIDEO,16064472,BIRRODADO,580035,6144135,2022-01-12 19:00:00,Noche,0,"(6144135, 580035)",0.03781778749509719,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,1
7120,2022-01-12,61.0,PEATON,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,MARTES,FEMENINO,21,MONTEVIDEO,MONTEVIDEO,16064915,BIRRODADO,577085,6135270,2022-01-12 21:00:00,Noche,0,"(6135270, 577085)",1.5405710475894976,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,0
7121,2022-01-12,20.0,CONDUCTOR,URBANA,HERIDO LEVE,CAIDA,MARTES,MASCULINO,20,MONTEVIDEO,MONTEVIDEO,16064992,BIRRODADO,577525,6143410,2022-01-12 20:00:00,Noche,0,"(6143410, 577525)",-0.9239442989653192,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,1
7122,2022-01-12,23.0,CONDUCTOR,URBANA,HERIDO LEVE,CAIDA,MARTES,FEMENINO,22,MONTEVIDEO,MONTEVIDEO,16065039,BIRRODADO,573425,6140360,2022-01-12 22:00:00,Noche,0,"(6140360, 573425)",-0.743613907753991,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,0
7123,2022-01-12,21.0,PASAJERO,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,MARTES,FEMENINO,22,MONTEVIDEO,MONTEVIDEO,16065155,BIRRODADO,579915,6140655,2022-01-12 22:00:00,Noche,0,"(6140655, 579915)",-0.863834168561543,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,0
7124,2022-01-12,21.0,CONDUCTOR,URBANA,HERIDO GRAVE,COLISION ENTRE VEHICULOS,MARTES,MASCULINO,22,MONTEVIDEO,MONTEVIDEO,16065155,BIRRODADO,579915,6140655,2022-01-12 22:00:00,Noche,0,"(6140655, 579915)",-0.863834168561543,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,1
7125,2022-01-12,26.0,CONDUCTOR,URBANA,HERIDO LEVE,CAIDA,MARTES,FEMENINO,22,MONTEVIDEO,MONTEVIDEO,16065167,BIRRODADO,576340,6137940,2022-01-12 22:00:00,Noche,0,"(6137940, 576340)",-0.563283516542663,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,0
7126,2022-01-12,19.0,PASAJERO,URBANA,HERIDO LEVE,COLISION ENTRE VEHICULOS,MARTES,MASCULINO,22,MONTEVIDEO,MONTEVIDEO,16065251,BIRRODADO,576545,6138625,2022-01-12 22:00:00,Noche,0,"(6138625, 576545)",-0.9840544293690952,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,1
